"PublYearMonth","Company","PSOE","PP","VOX","UP","Cs","ERC","CC","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2019-jul","electoPanel",0.322,0.198,0.088,0.139,0.116,NA,NA,NA,NA,NA,2019-07-23,2019-07-23,FALSE,"electoPanel"
"2019-jul","electoPanel",0.319,0.203,0.091,0.138,0.117,NA,NA,NA,NA,NA,2019-07-21,2019-07-21,FALSE,"electoPanel"
"2019-jul","Invymark",0.367,0.161,0.073,0.125,0.129,NA,NA,NA,NA,NA,2019-07-15,2019-07-19,FALSE,"Invymark"
"2019-jul","Metroscopia",0.31,0.19,0.08,0.13,0.13,NA,NA,NA,1251,NA,2019-07-11,2019-07-12,FALSE,"Metroscopia"
"2019-jul","CIS",0.326,0.157,0.081,0.15,0.153,NA,NA,NA,2952,NA,2019-07-01,2019-07-11,FALSE,"CIS"
"2019-jul","Simple Lógica",0.327,0.179,0.093,0.152,0.131,NA,NA,NA,1037,NA,2019-07-01,2019-07-09,FALSE,"Simple Lógica"
"2019-jul","KeyData",0.312,0.174,0.076,0.131,0.166,0.039,0.004,NA,NA,NA,2019-07-07,2019-07-07,FALSE,"KeyData"
"2019-jul","Invymark",0.366,0.155,0.076,0.129,0.132,NA,NA,NA,1200,NA,2019-07-03,2019-07-06,FALSE,"Invymark"
"2019-jul","Demoscopia Servicios",0.313,0.215,0.077,0.112,0.162,NA,NA,NA,NA,NA,2019-07-02,2019-07-05,FALSE,"Demoscopia Servicios"
"2019-jul","Celeste-Tel",0.312,0.199,0.084,0.132,0.144,0.038,0.006,NA,1100,NA,2019-07-01,2019-07-05,FALSE,"Celeste-Tel"
"2019-jun","electoPanel",0.321,0.202,0.09,0.122,0.125,NA,NA,NA,8800,NA,2019-06-22,2019-06-25,FALSE,"electoPanel"
"2019-jun","Sigma Dos",0.326,0.194,0.08,0.132,0.131,0.042,NA,NA,1000,NA,2019-06-21,2019-06-21,FALSE,"Sigma Dos"
"2019-jun","GAD3",0.308,0.206,0.056,0.13,0.162,NA,NA,NA,800,NA,2019-06-17,2019-06-21,FALSE,"GAD3"
"2019-jun","Invymark",0.359,0.151,0.081,0.129,0.14,NA,NA,NA,NA,NA,2019-06-17,2019-06-21,FALSE,"Invymark"
"2019-jun","NC Report",0.305,0.202,0.08,0.127,0.149,0.036,0.007,NA,1000,NA,2019-06-07,2019-06-13,FALSE,"NC Report"
"2019-jun","Celeste-Tel",0.306,0.194,0.087,0.132,0.146,0.039,0.007,NA,1100,NA,2019-06-05,2019-06-11,FALSE,"Celeste-Tel"
"2019-jun","Simple Lógica",0.32,0.157,0.089,0.134,0.197,NA,NA,NA,1090,NA,2019-06-03,2019-06-11,FALSE,"Simple Lógica"
"2019-jun","CIS",0.304,0.142,0.082,0.122,0.151,NA,NA,NA,2974,NA,2019-06-01,2019-06-11,FALSE,"CIS"
"2019-jun","Demoscopia Servicios",0.304,0.211,0.079,0.108,0.176,NA,NA,NA,1000,NA,2019-06-04,2019-06-07,FALSE,"Demoscopia Servicios"
"2019-may","Invymark",0.336,0.154,0.084,0.133,0.151,NA,NA,NA,NA,NA,2019-05-27,2019-05-31,FALSE,"Invymark"
"2019-may","Simple Lógica",0.337,0.186,0.032,0.148,0.217,NA,NA,NA,1058,NA,2019-05-06,2019-05-14,FALSE,"Simple Lógica"
"2019-apr","electoPanel",0.253,0.193,0.13,0.145,0.15,0.033,0.003,NA,4300,NA,2019-04-28,2019-04-28,FALSE,"electoPanel"
"2019-apr","SocioMétrica",0.279,0.179,0.11,0.165,0.16,0.028,0.003,NA,3600,NA,2019-04-25,2019-04-27,FALSE,"SocioMétrica"
"2019-apr","IMOP",0.268,0.183,0.127,0.168,0.142,0.031,0.003,NA,4200,NA,2019-04-25,2019-04-27,FALSE,"IMOP"
"2019-apr","GAD3",0.281,0.178,0.124,0.161,0.144,0.033,0.003,NA,12000,NA,2019-04-12,2019-04-27,FALSE,"GAD3"
"2019-apr","El Español",0.27,0.18,0.11,0.15,0.15,NA,NA,NA,NA,NA,2019-04-26,2019-04-26,FALSE,"El Español"
"2019-apr","Podemos",0.3,0.15,0.15,0.15,0.15,NA,NA,NA,NA,NA,2019-04-26,2019-04-26,FALSE,"Podemos"
"2019-apr","Demoscopia Servicios",0.272,0.217,0.133,0.123,0.154,NA,NA,NA,NA,NA,2019-04-26,2019-04-26,FALSE,"Demoscopia Servicios"
"2019-apr","PSOE",0.3,0.15,0.13,0,NA,NA,NA,NA,NA,NA,2019-04-25,2019-04-25,FALSE,"PSOE"
"2019-apr","electoPanel",0.253,0.202,0.123,0.146,0.15,0.027,0.003,NA,11000,NA,2019-02-22,2019-04-25,FALSE,"electoPanel"
"2019-apr","electoPanel",0.256,0.201,0.124,0.141,0.151,0.027,0.002,NA,11000,NA,2019-02-22,2019-04-24,FALSE,"electoPanel"
"2019-apr","electoPanel",0.262,0.199,0.124,0.135,0.151,0.027,0.002,NA,11000,NA,2019-02-22,2019-04-23,FALSE,"electoPanel"
"2019-apr","Llorente & Cuenca",0.283,0.22,0.079,0.138,0.189,0.028,NA,NA,NA,NA,2019-04-22,2019-04-22,FALSE,"Llorente & Cuenca"
"2019-apr","KeyData",0.294,0.204,0.104,0.131,0.153,0.033,0.004,NA,NA,NA,2019-04-22,2019-04-22,FALSE,"KeyData"
"2019-apr","Demoscopia Servicios",0.281,0.218,0.127,0.126,0.144,0.029,0.003,NA,NA,NA,2019-04-17,2019-04-22,FALSE,"Demoscopia Servicios"
"2019-apr","electoPanel",0.272,0.195,0.124,0.128,0.15,0.027,0.002,NA,11000,NA,2019-02-22,2019-04-22,FALSE,"electoPanel"
"2019-apr","Infortécnica",NA,NA,NA,0,NA,NA,NA,NA,1600,NA,2019-04-21,2019-04-21,FALSE,"Infortécnica"
"2019-apr","SocioMétrica",0.295,0.182,0.126,0.136,0.151,0.033,0.002,NA,1800,NA,2019-04-14,2019-04-21,FALSE,"SocioMétrica"
"2019-apr","electoPanel",0.274,0.199,0.125,0.124,0.144,0.028,0.002,NA,11000,NA,2019-02-22,2019-04-21,FALSE,"electoPanel"
"2019-apr","Celeste-Tel",0.289,0.235,0.079,0.135,0.151,0.029,0.003,NA,1100,NA,2019-04-15,2019-04-20,FALSE,"Celeste-Tel"
"2019-apr","IMOP",0.298,0.198,0.1,0.141,0.151,0.03,0.003,NA,1400,NA,2019-04-14,2019-04-20,FALSE,"IMOP"
"2019-apr","SocioMétrica",0.3,0.184,0.118,0.137,0.155,0.032,0.002,NA,1800,NA,2019-04-13,2019-04-20,FALSE,"SocioMétrica"
"2019-apr","electoPanel",0.275,0.199,0.125,0.123,0.143,0.027,0.002,NA,10800,NA,2019-02-22,2019-04-20,FALSE,"electoPanel"
"2019-apr","Invymark",0.281,0.204,0.127,0.13,0.152,0.033,NA,NA,NA,NA,2019-04-15,2019-04-19,FALSE,"Invymark"
"2019-apr","NC Report",0.281,0.238,0.09,0.13,0.149,0.029,0.003,NA,1000,NA,2019-04-15,2019-04-19,FALSE,"NC Report"
"2019-apr","SocioMétrica",0.305,0.185,0.109,0.138,0.159,0.031,0.002,NA,1800,NA,2019-04-12,2019-04-19,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.315,0.201,0.114,0.121,0.139,0.033,0.003,NA,10000,NA,2019-04-01,2019-04-19,FALSE,"GAD3"
"2019-apr","electoPanel",0.276,0.201,0.125,0.124,0.142,0.028,0.002,NA,10700,NA,2019-02-22,2019-04-19,FALSE,"electoPanel"
"2019-apr","Demoscopia Servicios",0.284,0.216,0.124,0.127,0.147,0.024,0.003,NA,950,NA,2019-04-15,2019-04-18,FALSE,"Demoscopia Servicios"
"2019-apr","40dB",0.288,0.178,0.125,0.132,0.141,0.033,0.004,NA,2000,NA,2019-04-15,2019-04-18,FALSE,"40dB"
"2019-apr","Sondaxe",0.309,0.183,0.105,0.136,0.138,0.028,0.004,NA,1000,NA,2019-04-11,2019-04-18,FALSE,"Sondaxe"
"2019-apr","SocioMétrica",0.31,0.186,0.11,0.134,0.155,0.032,0.002,NA,1800,NA,2019-04-11,2019-04-18,FALSE,"SocioMétrica"
"2019-apr","electoPanel",0.276,0.203,0.124,0.124,0.143,0.028,0.002,NA,10600,NA,2019-02-22,2019-04-18,FALSE,"electoPanel"
"2019-apr","PP",0.3,0.19,0.11,0.125,0.125,NA,NA,NA,NA,NA,2019-04-17,2019-04-17,FALSE,"PP"
"2019-apr","DYM",0.29,0.204,0.104,0.137,0.155,NA,NA,NA,1025,NA,2019-04-15,2019-04-17,FALSE,"DYM"
"2019-apr","Celeste-Tel",0.281,0.238,0.077,0.129,0.158,0.029,0.003,NA,1100,NA,2019-04-11,2019-04-17,FALSE,"Celeste-Tel"
"2019-apr","SocioMétrica",0.308,0.187,0.106,0.131,0.158,0.034,0.002,NA,1800,NA,2019-04-10,2019-04-17,FALSE,"SocioMétrica"
"2019-apr","Sigma Dos",0.303,0.201,0.102,0.132,0.15,0.038,NA,NA,8000,NA,2019-04-03,2019-04-17,FALSE,"Sigma Dos"
"2019-apr","electoPanel",0.277,0.204,0.12,0.124,0.146,0.027,0.002,NA,10200,NA,2019-02-22,2019-04-17,FALSE,"electoPanel"
"2019-apr","Metroscopia",0.291,0.196,0.111,0.143,0.142,0.035,0.003,NA,4775,NA,2019-04-11,2019-04-16,FALSE,"Metroscopia"
"2019-apr","IMOP",0.304,0.193,0.096,0.135,0.153,0.032,0.003,NA,1400,NA,2019-04-10,2019-04-16,FALSE,"IMOP"
"2019-apr","SocioMétrica",0.305,0.188,0.109,0.127,0.16,0.033,0.002,NA,1800,NA,2019-04-09,2019-04-16,FALSE,"SocioMétrica"
"2019-apr","electoPanel",0.282,0.202,0.115,0.124,0.153,0.028,0.002,NA,10200,NA,2019-02-22,2019-04-16,FALSE,"electoPanel"
"2019-apr","Top Position",0.278,0.223,0.142,0.122,0.131,0.032,NA,NA,1200,NA,2019-04-13,2019-04-15,FALSE,"Top Position"
"2019-apr","Demoscopia Servicios",0.289,0.213,0.122,0.128,0.149,0.023,NA,NA,NA,NA,2019-04-12,2019-04-15,FALSE,"Demoscopia Servicios"
"2019-apr","GAD3",0.313,0.209,0.118,0.123,0.132,NA,NA,NA,2000,NA,2019-04-09,2019-04-15,FALSE,"GAD3"
"2019-apr","SocioMétrica",0.302,0.19,0.11,0.132,0.157,0.032,0.002,NA,1800,NA,2019-04-08,2019-04-15,FALSE,"SocioMétrica"
"2019-apr","electoPanel",0.282,0.202,0.115,0.123,0.151,0.028,0.002,NA,10100,NA,2019-02-22,2019-04-15,FALSE,"electoPanel"
"2019-apr","KeyData",0.288,0.208,0.098,0.135,0.156,0.034,0.003,NA,NA,NA,2019-04-14,2019-04-14,FALSE,"KeyData"
"2019-apr","electoPanel",0.281,0.2,0.111,0.121,0.153,0.028,0.002,NA,10000,NA,2019-02-22,2019-04-14,FALSE,"electoPanel"
"2019-apr","NC Report",0.275,0.241,0.091,0.121,0.158,0.029,0.003,NA,1000,NA,2019-04-09,2019-04-13,FALSE,"NC Report"
"2019-apr","IMOP",0.31,0.186,0.095,0.134,0.158,0.033,0.003,NA,1410,NA,2019-04-07,2019-04-13,FALSE,"IMOP"
"2019-apr","SocioMétrica",0.299,0.191,0.112,0.13,0.154,0.032,0.003,NA,1800,NA,2019-04-05,2019-04-12,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.311,0.21,0.112,0.114,0.144,0.036,0.003,NA,1800,NA,2019-04-09,2019-04-11,FALSE,"GAD3"
"2019-apr","Demoscopia Servicios",0.279,0.208,0.117,0.132,0.166,0.023,0.002,NA,920,NA,2019-04-08,2019-04-11,FALSE,"Demoscopia Servicios"
"2019-apr","Invymark",0.271,0.208,0.127,0.132,0.164,NA,NA,NA,NA,NA,2019-04-08,2019-04-11,FALSE,"Invymark"
"2019-apr","Celeste-Tel",0.273,0.239,0.078,0.131,0.159,0.028,0.003,NA,1100,NA,2019-04-04,2019-04-10,FALSE,"Celeste-Tel"
"2019-apr","GAD3",0.309,0.213,0.112,0.12,0.135,NA,NA,NA,2000,NA,2019-04-08,2019-04-09,FALSE,"GAD3"
"2019-apr","IMOP",0.31,0.194,0.098,0.132,0.16,0.031,NA,NA,1407,NA,2019-04-03,2019-04-09,FALSE,"IMOP"
"2019-apr","electoPanel",0.274,0.201,0.106,0.119,0.156,0.026,0.003,NA,9600,NA,2019-02-22,2019-04-07,FALSE,"electoPanel"
"2019-apr","NC Report",0.269,0.24,0.094,0.123,0.161,0.028,0.003,NA,1000,NA,2019-04-02,2019-04-06,FALSE,"NC Report"
"2019-apr","IMOP",0.315,0.2,0.093,0.129,0.155,0.032,NA,NA,1440,NA,2019-03-31,2019-04-06,FALSE,"IMOP"
"2019-apr","Simple Lógica",0.305,0.167,0.098,0.144,0.155,NA,NA,NA,1054,NA,2019-04-01,2019-04-05,FALSE,"Simple Lógica"
"2019-apr","GESOP",0.298,0.21,0.106,0.12,0.145,NA,NA,NA,1500,NA,2019-04-01,2019-04-05,FALSE,"GESOP"
"2019-apr","SocioMétrica",0.301,0.194,0.106,0.123,0.151,0.03,0.003,NA,1800,NA,2019-03-29,2019-04-05,FALSE,"SocioMétrica"
"2019-apr","GAD3",0.311,0.209,0.098,0.115,0.149,NA,NA,NA,4000,NA,2019-03-26,2019-04-04,FALSE,"GAD3"
"2019-apr","Celeste-Tel",0.272,0.236,0.087,0.122,0.157,0.028,0.003,NA,1100,NA,2019-03-26,2019-04-03,FALSE,"Celeste-Tel"
"2019-apr","KeyData",0.287,0.206,0.108,0.137,0.16,0.029,0.002,NA,NA,NA,2019-04-02,2019-04-02,FALSE,"KeyData"
"2019-apr","IMOP",0.3,0.208,0.096,0.139,0.148,0.035,NA,NA,1431,NA,2019-03-27,2019-04-02,FALSE,"IMOP"
"2019-mar","electoPanel",0.277,0.199,0.107,0.114,0.166,0.024,0.002,NA,8850,NA,2019-02-22,2019-03-31,FALSE,"electoPanel"
"2019-mar","IMOP",0.3,0.216,0.095,0.137,0.14,0.035,NA,NA,1419,NA,2019-03-24,2019-03-30,FALSE,"IMOP"
"2019-mar","NC Report",0.267,0.231,0.103,0.119,0.165,0.03,NA,NA,1000,NA,2019-03-25,2019-03-29,FALSE,"NC Report"
"2019-mar","SocioMétrica",0.29,0.188,0.119,0.126,0.161,0.03,0.003,NA,1600,NA,2019-03-25,2019-03-29,FALSE,"SocioMétrica"
"2019-mar","Invymark",0.259,0.201,0.129,0.13,0.175,NA,NA,NA,NA,NA,2019-03-25,2019-03-29,FALSE,"Invymark"
"2019-mar","Demoscopia Servicios",0.277,0.21,0.112,0.134,0.169,0.021,NA,NA,1175,NA,2019-03-24,2019-03-27,FALSE,"Demoscopia Servicios"
"2019-mar","Celeste-Tel",0.27,0.229,0.091,0.121,0.167,0.028,0.003,NA,1100,NA,2019-03-21,2019-03-27,FALSE,"Celeste-Tel"
"2019-mar","IMOP",0.31,0.2,0.101,0.119,0.149,0.033,NA,NA,1400,NA,2019-03-20,2019-03-26,FALSE,"IMOP"
"2019-mar","Metroscopia",0.287,0.19,0.117,0.14,0.163,NA,NA,NA,2722,NA,2019-03-18,2019-03-25,FALSE,"Metroscopia"
"2019-mar","electoPanel",0.286,0.201,0.105,0.111,0.163,0.024,0.002,NA,8200,NA,2019-02-22,2019-03-24,FALSE,"electoPanel"
"2019-mar","IMOP",0.305,0.195,0.11,0.124,0.144,0.035,NA,NA,1399,NA,2019-03-17,2019-03-23,FALSE,"IMOP"
"2019-mar","NC Report",0.269,0.224,0.107,0.12,0.171,0.029,NA,NA,1000,NA,2019-03-18,2019-03-22,FALSE,"NC Report"
"2019-mar","GAD3",0.309,0.219,0.115,0.113,0.131,0.026,0.003,NA,7500,NA,2019-03-01,2019-03-22,FALSE,"GAD3"
"2019-mar","Sondaxe",0.269,0.189,0.139,0.134,0.138,0.039,0.005,NA,1000,NA,2019-03-15,2019-03-20,FALSE,"Sondaxe"
"2019-mar","40dB",0.271,0.193,0.102,0.123,0.177,NA,NA,NA,1500,NA,2019-03-14,2019-03-19,FALSE,"40dB"
"2019-mar","CIS (SocioMétrica)",0.306,0.201,0.09,0.133,0.147,0.039,0.004,NA,16194,NA,2019-03-01,2019-03-18,FALSE,"CIS (SocioMétrica)"
"2019-mar","CIS",0.302,0.172,0.119,0.129,0.136,0.045,0.004,NA,16194,NA,2019-03-01,2019-03-18,FALSE,"CIS"
"2019-mar","electoPanel",0.273,0.207,0.125,0.113,0.154,0.032,0.003,NA,7400,NA,2019-02-22,2019-03-17,FALSE,"electoPanel"
"2019-mar","NC Report",0.26,0.232,0.103,0.148,0.178,0.028,NA,NA,1000,NA,2019-03-11,2019-03-15,FALSE,"NC Report"
"2019-mar","Simple Lógica",0.312,0.171,0.086,0.124,0.167,NA,NA,NA,1092,NA,2019-03-04,2019-03-13,FALSE,"Simple Lógica"
"2019-mar","Celeste-Tel",0.254,0.228,0.096,0.143,0.181,0.027,0.003,NA,1100,NA,2019-03-04,2019-03-11,FALSE,"Celeste-Tel"
"2019-mar","electoPanel",0.269,0.203,0.123,0.114,0.161,0.033,0.003,NA,6800,NA,2019-02-22,2019-03-10,FALSE,"electoPanel"
"2019-mar","KeyData",0.266,0.215,0.102,0.145,0.161,0.029,0.003,NA,NA,NA,2019-03-09,2019-03-09,FALSE,"KeyData"
"2019-mar","SocioMétrica",0.276,0.175,0.121,0.141,0.178,0.031,0.002,NA,1600,NA,2019-03-05,2019-03-08,FALSE,"SocioMétrica"
"2019-mar","GAD3",0.306,0.221,0.121,0.118,0.132,0.028,0.002,NA,1000,NA,2019-03-04,2019-03-08,FALSE,"GAD3"
"2019-mar","Invymark",0.252,0.204,0.115,0.132,0.203,NA,NA,NA,NA,NA,2019-03-04,2019-03-08,FALSE,"Invymark"
"2019-mar","electoPanel",0.267,0.205,0.121,0.115,0.162,0.033,0.003,NA,5200,NA,2019-02-22,2019-03-03,FALSE,"electoPanel"
"2019-feb","KeyData",0.251,0.215,0.109,0.145,0.18,0.031,0.003,NA,NA,NA,2019-02-26,2019-02-26,FALSE,"KeyData"
"2019-feb","Sigma Dos",0.273,0.191,0.133,0.144,0.16,0.032,NA,NA,1200,NA,2019-02-19,2019-02-22,FALSE,"Sigma Dos"
"2019-feb","GAD3",0.289,0.232,0.108,0.115,0.157,0.03,0.002,NA,800,NA,2019-02-18,2019-02-22,FALSE,"GAD3"
"2019-feb","Invymark",0.243,0.21,0.113,0.139,0.202,NA,NA,NA,NA,NA,2019-02-18,2019-02-21,FALSE,"Invymark"
"2019-feb","Sondaxe",0.282,0.193,0.142,0.142,0.135,0.038,NA,NA,1500,NA,2019-02-13,2019-02-21,FALSE,"Sondaxe"
"2019-feb","SocioMétrica",0.243,0.186,0.118,0.119,0.187,0.033,0.003,NA,1000,NA,2019-02-13,2019-02-15,FALSE,"SocioMétrica"
"2019-feb","SocioMétrica",0.243,0.186,0.118,0.152,0.187,0.033,0.003,NA,1000,NA,2019-02-13,2019-02-15,FALSE,"SocioMétrica"
"2019-feb","GESOP",0.274,0.199,0.13,0.136,0.145,NA,NA,NA,1000,NA,2019-02-13,2019-02-15,FALSE,"GESOP"
"2019-feb","GAD3",0.282,0.236,0.088,0.124,0.171,0.028,0.003,NA,1200,NA,2019-02-12,2019-02-15,FALSE,"GAD3"
"2019-feb","NC Report",0.241,0.236,0.1,0.16,0.189,0.028,NA,NA,1000,NA,2019-02-11,2019-02-15,FALSE,"NC Report"
"2019-feb","Metroscopia",0.276,0.205,0.127,0.138,0.154,NA,NA,NA,1995,NA,2019-02-11,2019-02-13,FALSE,"Metroscopia"
"2019-feb","CIS",0.27,0.23,0.06,0.17,0.17,NA,NA,NA,2964,NA,2019-02-01,2019-02-10,FALSE,"CIS"
"2019-feb","CIS",0.279,0.203,0.068,0.173,0.175,0.029,0.002,NA,2964,NA,2019-02-01,2019-02-10,FALSE,"CIS"
"2019-feb","Celeste-Tel",0.237,0.231,0.089,0.158,0.192,0.028,0.003,NA,1100,NA,2019-02-04,2019-02-08,FALSE,"Celeste-Tel"
"2019-feb","Simple Lógica",0.254,0.179,0.117,0.139,0.17,NA,NA,NA,1017,NA,2019-02-01,2019-02-08,FALSE,"Simple Lógica"
"2019-feb","Invymark",0.239,0.213,0.112,0.135,0.209,NA,NA,NA,NA,NA,2019-01-28,2019-02-01,FALSE,"Invymark"
"2019-jan","electoPanel",0.231,0.201,0.121,0.149,0.196,NA,NA,NA,2890,NA,2019-01-26,2019-01-30,FALSE,"electoPanel"
"2019-jan","KeyData",0.223,0.215,0.103,0.148,0.198,0.031,0.003,NA,NA,NA,2019-01-27,2019-01-27,FALSE,"KeyData"
"2019-jan","NC Report",0.242,0.24,0.094,0.166,0.187,0.028,NA,NA,1000,NA,2019-01-21,2019-01-25,FALSE,"NC Report"
"2019-jan","GAD3",0.265,0.23,0.098,0.116,0.171,0.028,0.002,NA,1800,NA,2019-01-14,2019-01-24,FALSE,"GAD3"
"2019-jan","Invymark",0.232,0.215,0.089,0.144,0.23,NA,NA,NA,NA,NA,2019-01-14,2019-01-18,FALSE,"Invymark"
"2019-jan","Metroscopia",0.237,0.191,0.121,0.171,0.178,NA,NA,NA,2332,NA,2019-01-09,2019-01-15,FALSE,"Metroscopia"
"2019-jan","electoPanel",0.213,0.191,0.13,0.163,0.199,NA,NA,NA,1399,NA,2019-01-06,2019-01-13,FALSE,"electoPanel"
"2019-jan","CIS",0.24,0.21,0.075,0.186,0.186,NA,NA,NA,2989,NA,2019-01-01,2019-01-13,FALSE,"CIS"
"2019-jan","CIS",0.238,0.193,0.081,0.18,0.19,0.037,0.003,NA,2989,NA,2019-01-01,2019-01-13,FALSE,"CIS"
"2019-jan","Hamalgama–Ágora Integral",0.212,0.225,0.087,0.193,0.182,0.025,0.002,NA,NA,NA,2019-12-15,2019-01-13,FALSE,"Hamalgama–Ágora Integral"
"2019-jan","Simple Lógica",0.251,0.182,0.115,0.14,0.179,NA,NA,NA,1042,NA,2019-01-03,2019-01-09,FALSE,"Simple Lógica"
"2019-jan","Celeste-Tel",0.241,0.238,0.081,0.161,0.196,0.028,0.003,NA,1100,NA,2019-01-02,2019-01-08,FALSE,"Celeste-Tel"
"2019-jan","SocioMétrica",0.224,0.183,0.125,0.171,0.185,0.032,0.003,NA,2200,NA,2019-12-22,2019-01-05,FALSE,"SocioMétrica"
"2019-jan","KeyData",0.226,0.22,0.086,0.152,0.205,0.029,0.003,NA,NA,NA,2019-01-02,2019-01-02,FALSE,"KeyData"
"2018-dec","Sigma Dos",0.226,0.192,0.129,0.158,0.188,0.036,NA,NA,1000,NA,2018-12-21,2018-12-27,FALSE,"Sigma Dos"
"2018-dec","Invymark",0.235,0.218,0.078,0.152,0.227,NA,NA,NA,NA,NA,2018-12-17,2018-12-21,FALSE,"Invymark"
"2018-dec","Llorente & Cuenca",0.253,0.239,0.073,0.139,0.198,0.035,NA,NA,NA,NA,2018-12-17,2018-12-17,FALSE,"Llorente & Cuenca"
"2018-dec","Sigma Dos",0.241,0.212,0.092,0.167,0.184,NA,NA,NA,1000,NA,2018-12-16,2018-12-16,FALSE,"Sigma Dos"
"2018-dec","Key Data",0.23,0.223,0.073,0.156,0.207,0.03,0.003,NA,NA,NA,2018-12-16,2018-12-16,FALSE,"Key Data"
"2018-dec","SocioMétrica",0.225,0.216,0.085,0.178,0.19,0.031,0.004,NA,900,NA,2018-12-10,2018-12-14,FALSE,"SocioMétrica"
"2018-dec","GAD3",0.242,0.205,0.087,0.142,0.207,0.028,0.002,NA,1005,NA,2018-12-10,2018-12-14,FALSE,"GAD3"
"2018-dec","NC Report",0.248,0.244,0.087,0.172,0.18,0.028,NA,NA,1000,NA,2018-12-05,2018-12-14,FALSE,"NC Report"
"2018-dec","Simple Lógica",0.232,0.188,0.087,0.177,0.204,NA,NA,NA,1204,NA,2018-12-03,2018-12-14,FALSE,"Simple Lógica"
"2018-dec","IMOP",0.258,0.196,0.08,0.155,0.206,0.03,NA,NA,1036,NA,2018-12-10,2018-12-13,FALSE,"IMOP"
"2018-dec","Metroscopia",0.222,0.18,0.115,0.179,0.205,NA,NA,NA,1895,NA,2018-12-10,2018-12-12,FALSE,"Metroscopia"
"2018-dec","CIS",0.244,0.225,0.04,0.183,0.191,0.035,NA,NA,2984,NA,2018-12-01,2018-12-12,FALSE,"CIS"
"2018-dec","CIS",0.241,0.228,0.045,0.176,0.198,0.037,NA,NA,2984,NA,2018-12-01,2018-12-12,FALSE,"CIS"
"2018-dec","Celeste-Tel",0.252,0.247,0.068,0.162,0.194,0.029,0.003,NA,1100,NA,2018-12-03,2018-12-11,FALSE,"Celeste-Tel"
"2018-dec","Target Point",0.249,0.228,0.059,0.172,0.206,NA,NA,NA,NA,NA,2018-12-07,2018-12-07,FALSE,"Target Point"
"2018-dec","Invymark",0.232,0.229,0.073,0.148,0.229,NA,NA,NA,1200,NA,2018-12-03,2018-12-07,FALSE,"Invymark"
"2018-dec","SocioMétrica",0.25,0.203,0.11,0.16,0.188,0.031,0.003,NA,NA,NA,2018-12-05,2018-12-05,FALSE,"SocioMétrica"
"2018-dec","electoPanel",0.193,0.191,0.104,0.176,0.214,0.031,NA,NA,1530,NA,2018-12-03,2018-12-04,FALSE,"electoPanel"
"2018-nov","Simple Lógica",0.241,0.196,NA,0.181,0.224,NA,NA,NA,1019,NA,2018-11-02,2018-11-14,FALSE,"Simple Lógica"
"2018-nov","CIS",0.263,0.225,0.032,0.171,0.198,0.036,0.003,NA,2974,NA,2018-11-01,2018-11-11,FALSE,"CIS"
"2018-nov","Celeste-Tel",0.269,0.258,0.015,0.173,0.204,0.028,0.003,NA,1100,NA,2018-11-05,2018-11-09,FALSE,"Celeste-Tel"
"2018-nov","NC Report",0.265,0.263,0.021,0.17,0.199,0.029,0.003,NA,1000,NA,2018-11-05,2018-11-09,FALSE,"NC Report"
"2018-nov","Invymark",0.254,0.242,NA,0.17,0.227,NA,NA,NA,NA,NA,2018-11-05,2018-11-09,FALSE,"Invymark"
"2018-nov","GAD3",0.266,0.223,0.034,0.166,0.219,0.029,0.001,NA,1208,NA,2018-11-02,2018-11-07,FALSE,"GAD3"
"2018-oct","Key Data",0.246,0.222,0.015,0.175,0.213,0.03,0.001,NA,NA,NA,2018-10-30,2018-10-30,FALSE,"Key Data"
"2018-oct","GESOP",0.253,0.213,0.043,0.161,0.218,0.033,NA,NA,911,NA,2018-10-22,2018-10-30,FALSE,"GESOP"
"2018-oct","PP",0.244,0.239,0.03,0.16,0.2,NA,NA,NA,NA,NA,2018-10-28,2018-10-28,FALSE,"PP"
"2018-oct","Invymark",0.257,0.242,NA,0.173,0.22,NA,NA,NA,NA,NA,2018-10-22,2018-10-26,FALSE,"Invymark"
"2018-oct","electoPanel",0.22,0.231,0.036,0.185,0.219,0.031,0.003,NA,1037,NA,2018-10-20,2018-10-26,FALSE,"electoPanel"
"2018-oct","Cs",0.26,0.22,NA,0.17,0.24,NA,NA,NA,NA,NA,2018-10-25,2018-10-25,FALSE,"Cs"
"2018-oct","Metroscopia",0.252,0.226,0.051,0.177,0.192,NA,NA,NA,1588,NA,2018-10-16,2018-10-18,FALSE,"Metroscopia"
"2018-oct","NC Report",0.268,0.267,0.019,0.168,0.195,0.03,0.003,NA,1000,NA,2018-10-01,2018-10-11,FALSE,"NC Report"
"2018-oct","CIS",0.262,0.23,NA,0.18,0.207,NA,NA,NA,2973,NA,2018-10-01,2018-10-09,FALSE,"CIS"
"2018-oct","CIS",0.256,0.237,NA,0.182,0.218,NA,NA,NA,2973,NA,2018-10-01,2018-10-09,FALSE,"CIS"
"2018-oct","CIS",0.247,0.216,0.015,0.183,0.223,0.026,0.003,NA,2973,NA,2018-10-01,2018-10-09,FALSE,"CIS"
