"PublYearMonth","Company","M","L","C","KD","S","V","MP","SD","FI","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2019-feb","Inizio",0.177,0.027,0.097,0.09,0.271,0.092,0.034,0.195,NA,4.8,2137,2019-02-20,2019-02-11,2019-02-18,FALSE,"Inizio"
"2019-feb","Sifo",0.172,0.038,0.077,0.086,0.284,0.096,0.043,0.192,NA,13.2,8186,2019-02-15,2019-02-04,2019-02-14,FALSE,"Sifo"
"2019-feb","Demoskop",0.195,0.033,0.085,0.07,0.279,0.096,0.032,0.194,NA,7.1,1604,2019-02-09,2019-01-29,2019-02-05,FALSE,"Demoskop"
"2019-feb","Novus",0.183,0.027,0.075,0.074,0.29,0.091,0.034,0.212,NA,NA,3045,2019-02-08,2019-01-14,2019-02-03,FALSE,"Novus"
"2019-feb","Sentio",0.177,0.039,0.071,0.073,0.278,0.095,0.04,0.204,NA,29,1001,2019-02-02,2019-01-24,2019-01-30,FALSE,"Sentio"
"2019-jan","Inizio",0.19,0.032,0.083,0.083,0.282,0.097,0.038,0.184,NA,5.2,2089,2019-01-25,2019-01-16,2019-01-23,FALSE,"Inizio"
"2019-jan","Ipsos",0.18,0.05,0.08,0.07,0.3,0.08,0.04,0.18,NA,NA,NA,2019-01-23,2019-01-10,2019-01-20,FALSE,"Ipsos"
"2019-jan","Skop",0.181,0.04,0.083,0.095,0.302,0.089,0.031,0.169,NA,NA,1116,2019-01-24,2019-01-03,2019-01-17,FALSE,"Skop"
"2019-jan","Sifo",0.195,0.036,0.069,0.075,0.293,0.085,0.039,0.199,NA,12.1,4317,2019-01-18,2019-01-14,2019-01-17,FALSE,"Sifo"
"2019-jan","Demoskop",0.171,0.045,0.069,0.077,0.302,0.08,0.038,0.195,NA,NA,1614,2019-01-10,2019-01-02,2019-01-08,FALSE,"Demoskop"
"2019-jan","Novus",0.189,0.034,0.076,0.062,0.318,0.076,0.039,0.192,NA,NA,2342,2019-01-17,2019-01-02,2019-01-13,FALSE,"Novus"
"2018-dec","Inizio",0.183,0.032,0.084,0.082,0.298,0.077,0.042,0.188,NA,NA,2300,2018-12-27,2018-12-19,2018-12-26,FALSE,"Inizio"
"2018-dec","Novus",0.183,0.039,0.086,0.065,0.3,0.077,0.04,0.198,NA,NA,5414,2018-12-20,2018-11-12,2018-12-16,FALSE,"Novus"
"2018-nov","Ipsos",0.18,0.04,0.07,0.08,0.32,0.08,0.04,0.18,NA,NA,NA,2018-12-19,2018-12-05,2018-12-16,FALSE,"Ipsos"
"2018-dec","Sifo",0.19,0.04,0.077,0.066,0.297,0.077,0.042,0.2,NA,NA,8658,2018-12-14,2018-12-03,2018-12-13,FALSE,"Sifo"
"2018-dec","Inizio",0.185,0.033,0.09,0.077,0.294,0.072,0.037,0.194,NA,3.7,2238,2018-12-14,2018-12-04,2018-12-12,FALSE,"Inizio"
"2018-dec","Sentio",0.18,0.042,0.069,0.061,0.284,0.08,0.039,0.223,NA,NA,NA,2018-12-08,2018-11-29,2018-12-03,FALSE,"Sentio"
"2018-dec","Demoskop",0.189,0.044,0.084,0.058,0.284,0.08,0.041,0.207,NA,5.4,1616,2018-12-06,2018-11-27,2018-12-04,FALSE,"Demoskop"
"2018-dec","SCB",0.192,0.043,0.086,0.054,0.305,0.084,0.04,0.183,NA,9,8966,2018-12-04,2018-10-29,2018-11-27,FALSE,"SCB"
"2018-nov","Ipsos",0.182,0.045,0.101,0.053,0.283,0.082,0.041,0.2,NA,NA,NA,2018-11-22,2018-11-16,2018-11-21,TRUE,"Ipsos"
"2018-nov","Inizio",0.191,0.039,0.092,0.07,0.293,0.073,0.035,0.188,NA,5,NA,2018-11-21,2018-11-14,2018-11-19,FALSE,"Inizio"
"2018-nov","Sifo",0.181,0.049,0.09,0.067,0.29,0.076,0.041,0.193,NA,12,9324,2018-11-16,2018-11-05,2018-11-15,FALSE,"Sifo"
"2018-nov","Novus",0.192,0.037,0.089,0.059,0.298,0.079,0.043,0.192,NA,4.9,5050,2018-11-16,2018-10-15,2018-11-11,FALSE,"Novus"
"2018-nov","Sentio",0.186,0.033,0.093,0.053,0.281,0.093,0.038,0.202,NA,NA,NA,2018-11-10,2018-10-31,2018-11-05,TRUE,"Sentio"
"2018-nov","Inizio",0.182,0.04,0.098,0.059,0.294,0.078,0.038,0.189,NA,5.1,2187,2018-11-08,2018-10-26,2018-11-06,FALSE,"Inizio"
"2018-nov","Demoskop",0.183,0.041,0.088,0.049,0.292,0.078,0.042,0.211,NA,7.1,1614,2018-11-08,2018-10-30,2018-11-06,FALSE,"Demoskop"
"2018-okt","Ipsos",0.191,0.05,0.092,0.051,0.286,0.081,0.048,0.188,NA,NA,1556,2018-10-25,2018-10-16,2018-10-24,FALSE,"Ipsos"
"2018-okt","Inizio",0.198,0.049,0.087,0.063,0.297,0.073,0.043,0.179,NA,NA,1763,2018-10-18,2018-10-01,2018-10-08,FALSE,"Inizio"
"2018-okt","Novus",0.197,0.046,0.084,0.06,0.283,0.084,0.044,0.188,NA,NA,2200,2018-10-18,2018-10-01,2018-10-04,FALSE,"Novus"
"2018-okt","Sifo",0.192,0.053,0.088,0.064,0.285,0.078,0.043,0.183,NA,NA,NA,2018-10-04,2018-09-24,2018-10-02,FALSE,"Sifo"
"2018-okt","Demoskop",0.188,0.048,0.087,0.061,0.306,0.077,0.035,0.18,NA,5.6,1616,2018-10-05,2018-09-25,2018-10-02,FALSE,"Demoskop"
"2018-sep","SVT VALU",0.178,0.055,0.089,0.074,0.262,0.09,0.042,0.192,NA,NA,NA,2018-09-09,2018-09-09,2018-09-09,FALSE,"SVT"
"2018-sep","TV4",0.184,0.057,0.094,0.066,0.254,0.098,0.058,0.163,NA,NA,5591,2018-09-09,2018-09-09,2018-09-09,FALSE,"TV4"
"2018-sep","Skop",0.176,0.065,0.079,0.064,0.259,0.106,0.049,0.174,0.011,1,NA,2018-09-09,2018-09-02,2018-09-07,TRUE,"Skop"
"2018-sep","Inizio",0.196,0.058,0.094,0.059,0.246,0.096,0.052,0.168,NA,NA,1661,2018-09-08,2018-09-03,2018-09-07,FALSE,"Inizio"
"2018-sep","Sifo",0.169,0.06,0.1,0.063,0.244,0.1,0.062,0.17,0.011,NA,3480,2018-09-07,2018-09-05,2018-09-06,FALSE,"Sifo"
"2018-sep","Demoskop",0.179,0.062,0.082,0.06,0.265,0.098,0.053,0.172,NA,NA,1673,2018-09-07,2018-09-01,2018-09-06,FALSE,"Demoskop"
"2018-sep","Novus",0.177,0.065,0.086,0.057,0.249,0.1,0.05,0.191,NA,NA,1847,2018-09-07,2018-09-04,2018-09-06,FALSE,"Novus"
"2018-sep","Skop",0.173,0.062,0.079,0.069,0.231,0.106,0.057,0.177,0.008,1,2928,2018-09-06,2018-08-30,2018-09-06,FALSE,"Skop"
"2018-sep","Sifo",0.172,0.06,0.1,0.059,0.251,0.101,0.062,0.169,0.01,NA,3364,2018-09-06,2018-09-03,2018-09-05,FALSE,"Sifo"
"2018-sep","Ipsos",0.173,0.062,0.096,0.059,0.259,0.101,0.048,0.168,NA,NA,1874,2018-09-06,2018-09-02,2018-09-05,FALSE,"Ipsos"
"2018-sep","Skop",0.182,0.059,0.077,0.066,0.221,0.106,0.056,0.192,0.011,1,2651,2018-09-05,2018-08-29,2018-09-05,FALSE,"Skop"
"2018-sep","Skop",0.171,0.054,0.081,0.07,0.225,0.11,0.055,0.2,0.012,1,2597,2018-09-04,2018-08-28,2018-09-04,FALSE,"Skop"
"2018-sep","Sifo",0.172,0.068,0.092,0.066,0.25,0.102,0.054,0.171,0.01,NA,2893,2018-09-05,2018-08-30,2018-09-04,FALSE,"Sifo"
"2018-sep","Skop",0.163,0.049,0.08,0.068,0.229,0.11,0.062,0.203,0.011,2,1753,2018-09-05,2018-08-27,2018-09-03,FALSE,"Skop"
"2018-sep","YouGov",0.165,0.057,0.06,0.048,0.238,0.094,0.036,0.248,0.006,NA,1511,2018-09-05,2018-08-30,2018-09-01,FALSE,"YouGov"
"2018-sep","Sifo",0.17,0.067,0.084,0.06,0.253,0.111,0.054,0.172,0.013,NA,NA,2018-09-04,2018-08-29,2018-09-03,TRUE,"Sifo"
"2018-sep","Inizio",0.192,0.06,0.084,0.065,0.246,0.094,0.05,0.173,NA,NA,2845,2018-09-04,2018-08-27,2018-09-03,FALSE,"Inizio"
"2018-sep","Ipsos",0.169,0.059,0.096,0.063,0.265,0.107,0.05,0.163,NA,NA,1874,2018-09-03,2018-08-28,2018-09-02,FALSE,"Ipsos"
"2018-sep","Sifo",0.168,0.063,0.09,0.054,0.256,0.105,0.053,0.181,0.012,NA,NA,2018-09-03,2018-08-28,2018-09-02,TRUE,"Sifo"
"2018-sep","Skop",0.169,0.054,0.078,0.066,0.233,0.105,0.063,0.197,0.012,2,1994,2018-09-02,2018-08-26,2018-09-02,FALSE,"Skop"
"2018-sep","Skop",0.17,0.054,0.075,0.067,0.238,0.105,0.062,0.2,0.012,3,2000,2018-09-01,2018-08-25,2018-08-31,FALSE,"Skop"
"2018-aug","Skop",0.169,0.058,0.082,0.061,0.247,0.103,0.06,0.195,0.01,3,1924,2018-08-31,2018-08-24,2018-08-30,FALSE,"Skop"
"2018-aug","Demoskop",0.171,0.068,0.095,0.048,0.245,0.095,0.051,0.198,0.008,NA,1625,2018-08-31,2018-08-23,2018-08-30,FALSE,"Demoskop"
"2018-aug","Sentio",0.182,0.052,0.06,0.05,0.221,0.107,0.044,0.24,0.013,NA,NA,2018-08-31,2018-08-20,2018-08-28,TRUE,"Sentio"
"2018-aug","Sifo",0.168,0.057,0.095,0.055,0.257,0.105,0.06,0.169,0.013,NA,NA,2018-08-31,2018-08-27,2018-08-30,TRUE,"Sifo"
"2018-aug","Inizio",0.195,0.059,0.085,0.06,0.231,0.101,0.056,0.181,NA,NA,2632,2018-08-31,2018-08-25,2018-08-30,FALSE,"Inizio"
"2018-aug","Sifo",0.177,0.051,0.089,0.054,0.256,0.113,0.059,0.176,0.009,NA,NA,2018-08-30,2018-08-26,2018-08-29,TRUE,"Sifo"
"2018-aug","Skop",0.155,0.069,0.086,0.06,0.254,0.095,0.055,0.203,0.009,3,2763,2018-08-29,2018-08-22,2018-08-29,FALSE,"Skop"
"2018-aug","Novus",0.194,0.062,0.08,0.053,0.243,0.102,0.057,0.182,NA,NA,1611,2018-08-30,2018-08-18,2018-08-30,FALSE,"Novus"
"2018-aug","Skop",0.162,0.067,0.083,0.058,0.255,0.087,0.056,0.203,0.011,3,2280,2018-08-28,2018-08-21,2018-08-28,FALSE,"Skop"
"2018-aug","Sifo",0.176,0.055,0.089,0.057,0.252,0.105,0.052,0.192,0.01,NA,NA,2018-08-29,2018-08-25,2018-08-28,TRUE,"Sifo"
"2018-aug","Skop",0.165,0.068,0.092,0.057,0.248,0.089,0.05,0.201,0.013,3,2273,2018-08-27,2018-08-20,2018-08-27,FALSE,"Skop"
"2018-aug","Sifo",0.183,0.053,0.085,0.061,0.259,0.095,0.055,0.188,0.01,NA,NA,2018-08-28,2018-08-24,2018-08-27,TRUE,"Sifo"
"2018-aug","Sifo",0.179,0.058,0.093,0.055,0.262,0.091,0.058,0.185,NA,NA,2699,2018-08-27,2018-08-21,2018-08-26,FALSE,"Sifo"
"2018-aug","Inizio",0.203,0.051,0.087,0.057,0.24,0.088,0.058,0.187,NA,NA,3212,2018-08-27,2018-08-22,2018-08-26,FALSE,"Inizio"
"2018-aug","Sifo",0.176,0.059,0.103,0.047,0.254,0.095,0.061,0.186,0.011,9.8,4148,2018-08-24,2018-08-20,2018-08-23,FALSE,"Sifo"
"2018-aug","Ipsos",0.171,0.054,0.088,0.046,0.263,0.098,0.06,0.194,NA,NA,1875,2018-08-24,2018-08-16,2018-08-24,FALSE,"Ipsos"
"2018-aug","Skop",0.171,0.063,0.082,0.046,0.245,0.092,0.058,0.201,0.017,2,2094,2018-08-23,2018-08-16,2018-08-22,FALSE,"Skop"
"2018-aug","YouGov",0.158,0.053,0.079,0.038,0.219,0.092,0.051,0.242,0.021,NA,1526,2018-08-22,2018-08-17,2018-08-20,FALSE,"YouGov"
"2018-aug","Novus",0.193,0.053,0.1,0.035,0.251,0.087,0.062,0.192,NA,6.9,1785,2018-08-22,2018-08-13,2018-08-21,FALSE,"Novus"
"2018-aug","Inizio",0.209,0.047,0.085,0.052,0.246,0.087,0.053,0.188,NA,NA,2049,2018-08-20,2018-08-10,2018-08-16,FALSE,"Inizio"
"2018-aug","Sifo",0.194,0.051,0.095,0.042,0.252,0.093,0.065,0.187,0.01,10.7,3486,2018-08-17,2018-08-13,2018-08-16,FALSE,"Sifo"
"2018-aug","Sentio",0.196,0.043,0.076,0.038,0.225,0.106,0.047,0.218,0.017,22,1004,2018-08-17,2018-08-09,2018-08-14,FALSE,"Sentio"
"2018-aug","Ipsos",0.177,0.059,0.101,0.04,0.249,0.095,0.061,0.19,0.01,12,1883,2018-08-17,2018-08-07,2018-08-16,FALSE,"Ipsos"
"2018-aug","Novus",0.181,0.059,0.096,0.03,0.243,0.096,0.052,0.216,NA,NA,4282,2018-08-16,2018-07-23,2018-08-12,FALSE,"Novus"
"2018-aug","Demoskop",0.197,0.048,0.111,0.036,0.236,0.088,0.065,0.196,0.01,NA,1607,2018-08-15,2018-08-08,2018-08-15,FALSE,"Demoskop"
"2018-aug","Sifo",0.203,0.06,0.103,0.033,0.258,0.092,0.056,0.168,0.015,11.7,2294,2018-08-10,2018-08-06,2018-08-09,FALSE,"Sifo"
"2018-aug","Inizio",0.204,0.044,0.095,0.048,0.249,0.087,0.048,0.19,0.015,NA,2295,2018-08-06,2018-07-25,2018-08-02,FALSE,"Inizio"
"2018-aug","Sentio",0.191,0.046,0.069,0.024,0.211,0.126,0.039,0.255,0.012,26,1003,2018-08-02,2018-07-27,2018-08-01,FALSE,"Sentio"
"2018-jul","Novus",0.196,0.05,0.084,0.032,0.237,0.101,0.057,0.216,NA,7.1,4808,2018-07-26,2018-06-25,2018-07-22,FALSE,"Novus"
"2018-jul","Skop",0.192,0.049,0.101,0.033,0.259,0.103,0.035,0.207,0.009,5,1182,2018-07-24,2018-06-20,2018-07-21,FALSE,"Skop"
"2018-jul","YouGov",0.159,0.054,0.086,0.038,0.212,0.098,0.039,0.257,0.01,20,1526,2018-07-18,2018-07-13,2018-07-15,FALSE,"YouGov"
"2018-jul","Sentio",0.181,0.058,0.071,0.04,0.212,0.108,0.038,0.256,0.011,26,1001,2018-07-06,2018-06-28,2018-07-03,FALSE,"Sentio"
"2018-jul","Demoskop",0.199,0.043,0.098,0.025,0.259,0.091,0.042,0.21,0.019,10.7,1615,2018-07-04,2018-06-25,2018-07-03,FALSE,"Demoskop"
"2018-jun","Inizio",0.206,0.051,0.095,0.045,0.239,0.089,0.039,0.205,0.014,6.2,2076,2018-06-30,2018-06-20,2018-06-26,FALSE,"Inizio"
"2018-jun","Novus",0.198,0.048,0.089,0.034,0.245,0.09,0.047,0.224,NA,6.2,2621,2018-06-29,2018-06-07,2018-06-24,FALSE,"Novus"
"2018-jun","Skop",0.229,0.045,0.09,0.025,0.263,0.076,0.045,0.19,0.017,4,1233,2018-06-26,2018-05-08,2018-06-22,FALSE,"Skop"
"2018-jun","YouGov",0.173,0.043,0.071,0.031,0.22,0.093,0.038,0.285,0.014,NA,1520,2018-06-20,2018-06-15,2018-06-18,FALSE,"YouGov"
"2018-jun","Ipsos",0.191,0.062,0.101,0.027,0.241,0.095,0.042,0.205,0.021,NA,1805,2018-06-20,2018-06-07,2018-06-18,FALSE,"Ipsos"
"2018-jun","Sifo",0.206,0.049,0.108,0.024,0.261,0.098,0.04,0.185,0.015,10.9,11640,2018-06-15,2018-06-04,2018-06-14,FALSE,"Sifo"
"2018-jun","Demoskop",0.199,0.051,0.098,0.038,0.231,0.083,0.049,0.21,0.023,11,1609,2018-06-10,2018-05-29,2018-06-06,FALSE,"Demoskop"
"2018-jun","Novus",0.211,0.046,0.089,0.029,0.238,0.091,0.045,0.219,NA,NA,4633,2018-06-07,2018-05-14,2018-06-06,FALSE,"Novus"
"2018-jun","Sentio",0.171,0.07,0.072,0.033,0.217,0.097,0.048,0.261,0.006,27,1004,2018-06-06,2018-06-01,2018-06-05,FALSE,"Sentio"
"2018-jun","SCB",0.226,0.044,0.087,0.029,0.283,0.074,0.043,0.185,NA,18,4632,2018-06-05,2018-04-27,2018-05-29,FALSE,"SCB"
"2018-jun","Inizio",0.22,0.043,0.095,0.049,0.245,0.082,0.039,0.195,0.015,6.7,2116,2018-06-01,2018-05-21,2018-05-30,FALSE,"Inizio"
"2018-maj","Ipsos",0.22,0.05,0.09,0.04,0.24,0.09,0.04,0.2,0.02,NA,1818,2018-05-22,2018-05-10,2018-05-21,FALSE,"Ipsos"
"2018-maj","Novus",0.206,0.044,0.094,0.035,0.269,0.084,0.043,0.192,NA,6.4,5306,2018-05-21,2018-04-16,2018-05-13,FALSE,"Novus"
"2018-maj","Sifo",0.236,0.048,0.081,0.035,0.252,0.093,0.04,0.187,0.016,13.9,8259,2018-05-18,2018-05-07,2018-05-17,FALSE,"Sifo"
"2018-maj","YouGov",0.183,0.042,0.101,0.03,0.23,0.09,0.036,0.23,0.018,NA,1523,2018-05-17,2018-05-11,2018-05-14,FALSE,"YouGov"
"2018-maj","Inizio",0.224,0.042,0.09,0.048,0.266,0.074,0.038,0.169,0.025,7.2,2253,2018-05-11,2018-05-01,2018-05-07,FALSE,"Inizio"
"2018-maj","Sentio",0.204,0.037,0.076,0.021,0.253,0.092,0.044,0.231,0.022,NA,1010,2018-05-09,2018-05-04,2018-05-07,FALSE,"Sentio"
"2018-maj","Demoskop",0.223,0.049,0.091,0.029,0.263,0.077,0.044,0.194,0.015,12.5,1624,2018-05-06,2018-04-24,2018-05-02,FALSE,"Demoskop"
"2018-apr","Ipsos",0.21,0.05,0.12,0.03,0.26,0.08,0.04,0.17,0.02,15,1819,2018-04-26,2018-04-12,2018-04-23,FALSE,"Ipsos"
"2018-apr","Novus",0.221,0.05,0.092,0.035,0.269,0.081,0.04,0.182,NA,8.2,4927,2018-04-23,2018-03-19,2018-04-15,FALSE,"Novus"
"2018-apr","Sentio",0.201,0.044,0.064,0.024,0.259,0.083,0.044,0.214,0.031,NA,1111,2018-04-19,2018-04-05,2018-04-10,FALSE,"Sentio"
"2018-apr","YouGov",0.199,0.04,0.089,0.032,0.233,0.085,0.039,0.221,0.026,18,1545,2018-04-19,2018-04-13,2018-04-16,FALSE,"YouGov"
"2018-apr","Skop",0.251,0.051,0.09,0.043,0.267,0.07,0.035,0.167,0.023,5,1362,2018-04-16,2018-03-16,2018-04-13,FALSE,"Skop"
"2018-apr","Sifo",0.23,0.044,0.097,0.034,0.284,0.081,0.041,0.148,0.026,11.8,9049,2018-04-13,2018-04-02,2018-04-12,FALSE,"Sifo"
"2018-apr","Inizio",0.233,0.039,0.09,0.051,0.273,0.065,0.04,0.159,0.023,6.6,2109,2018-04-11,2018-04-03,2018-04-09,FALSE,"Inizio"
"2018-apr","Demoskop",0.222,0.04,0.095,0.033,0.259,0.087,0.052,0.188,0.013,12.1,1600,2018-04-05,2018-03-27,2018-04-04,FALSE,"Demoskop"
"2018-mar","Novus",0.226,0.05,0.093,0.032,0.278,0.078,0.038,0.178,NA,7.1,5462,2018-03-25,2018-02-19,2018-03-18,FALSE,"Novus"
"2018-mar","Ipsos",0.21,0.05,0.1,0.03,0.28,0.09,0.04,0.17,NA,17,1839,2018-03-21,2018-03-09,2018-03-19,FALSE,"Ipsos"
"2018-mar","YouGov",0.188,0.047,0.076,0.036,0.24,0.083,0.04,0.224,0.025,24,1516,2018-03-21,2018-03-16,2018-03-19,FALSE,"YouGov"
"2018-mar","Sifo",0.231,0.044,0.1,0.03,0.29,0.077,0.038,0.159,0.018,11.9,9724,2018-03-16,2018-03-05,2018-03-15,FALSE,"Sifo"
"2018-mar","Sentio",0.195,0.039,0.065,0.048,0.246,0.081,0.047,0.23,0.02,25,1004,2018-03-15,2018-03-08,2018-03-14,FALSE,"Sentio"
"2018-mar","Inizio",0.245,0.036,0.088,0.059,0.264,0.069,0.033,0.157,0.026,6.8,2324,2018-03-09,2018-03-01,2018-03-05,FALSE,"Inizio"
"2018-mar","Demoskop",0.218,0.051,0.079,0.033,0.272,0.085,0.046,0.186,0.018,12.6,1620,2018-03-09,2018-02-27,2018-03-07,FALSE,"Demoskop"
"2018-feb","Ipsos",0.21,0.05,0.11,0.03,0.29,0.09,0.03,0.16,0.02,16,1642,2018-02-20,2018-02-08,2018-02-19,FALSE,"Ipsos"
"2018-feb","YouGov",0.205,0.047,0.093,0.026,0.224,0.1,0.034,0.221,0.025,24,1521,2018-02-22,2018-02-16,2018-02-19,FALSE,"YouGov"
"2018-feb","Novus",0.237,0.046,0.088,0.027,0.284,0.081,0.043,0.171,NA,7.6,5002,2018-02-22,2018-01-22,2018-02-18,FALSE,"Novus"
"2018-feb","Sentio",0.21,0.044,0.108,0.022,0.246,0.09,0.033,0.219,0.018,31,1002,2018-02-20,2018-02-09,2018-02-14,FALSE,"Sentio"
"2018-feb","Sifo",0.238,0.05,0.105,0.028,0.273,0.072,0.046,0.162,0.014,14.4,9878,2018-02-16,2018-02-05,2018-02-15,FALSE,"Sifo"
"2018-feb","Skop",0.25,0.051,0.107,0.035,0.269,0.077,0.031,0.155,0.02,5,1351,2018-02-12,2018-01-11,2018-02-02,FALSE,"Skop"
"2018-feb","Demoskop",0.239,0.049,0.093,0.035,0.273,0.072,0.051,0.154,0.021,11.8,1619,2018-02-09,2018-01-30,2018-02-06,FALSE,"Demoskop"
"2018-feb","Inizio",0.246,0.04,0.093,0.041,0.285,0.068,0.032,0.156,0.021,NA,2133,2018-02-07,2018-01-30,2018-02-05,FALSE,"Inizio"
"2018-jan","Ipsos",0.25,0.05,0.09,0.03,0.28,0.07,0.04,0.16,0.02,17,1640,2018-01-28,2018-01-10,2018-01-21,FALSE,"Ipsos"
"2018-jan","Novus",0.238,0.05,0.089,0.027,0.286,0.076,0.041,0.165,NA,6.2,4006,2018-01-25,2018-01-02,2018-01-21,FALSE,"Novus"
"2018-jan","Sentio",0.199,0.036,0.086,0.029,0.27,0.071,0.038,0.222,0.027,29,1191,2018-01-20,2018-01-12,2018-01-16,FALSE,"Sentio"
"2018-jan","Sifo",0.244,0.051,0.088,0.029,0.278,0.077,0.041,0.162,0.021,11.3,9876,2018-01-19,2018-01-08,2018-01-18,FALSE,"Sifo"
"2018-jan","YouGov",0.209,0.038,0.091,0.025,0.262,0.078,0.045,0.205,0.021,24,1526,2018-01-19,2018-01-12,2018-01-15,FALSE,"YouGov"
"2018-jan","Demoskop",0.226,0.045,0.092,0.029,0.278,0.072,0.044,0.179,0.019,11.8,1621,2018-01-11,2018-01-02,2018-01-09,FALSE,"Demoskop"
"2018-jan","Inizio",0.237,0.034,0.099,0.04,0.283,0.074,0.036,0.16,NA,NA,2268,2018-01-10,2018-01-03,2018-01-08,FALSE,"Inizio"
"2017-dec","Novus",0.213,0.054,0.098,0.033,0.295,0.075,0.043,0.168,NA,6.6,4008,2017-12-29,2017-11-27,2017-12-21,FALSE,"Novus"
"2017-dec","YouGov",0.227,0.049,0.079,0.033,0.255,0.07,0.039,0.205,0.021,15,1520,2017-12-21,2017-12-15,2017-12-18,FALSE,"YouGov"
"2017-dec","Ipsos",0.23,0.05,0.1,0.03,0.28,0.07,0.04,0.16,0.02,13,2029,2017-12-21,2017-12-06,2017-12-14,FALSE,"Ipsos"
"2017-dec","Inizio",0.237,0.039,0.101,0.048,0.275,0.066,0.031,0.159,0.017,7.5,2143,2017-12-14,2017-12-06,2017-12-12,FALSE,"Inizio"
"2017-dec","Sifo",0.22,0.05,0.102,0.027,0.293,0.074,0.041,0.165,0.019,12.1,10516,2017-12-15,2017-12-04,2017-12-14,FALSE,"Sifo"
"2017-dec","Sentio",0.202,0.046,0.1,0.03,0.23,0.08,0.039,0.23,0.016,27,1208,2017-12-11,2017-12-01,2017-12-06,FALSE,"Sentio"
"2017-dec","Demoskop",0.209,0.058,0.091,0.03,0.271,0.085,0.039,0.183,0.022,10.8,1608,2017-12-07,2017-11-28,2017-12-05,FALSE,"Demoskop"
"2017-dec","SCB",0.222,0.042,0.095,0.031,0.326,0.07,0.038,0.148,NA,NA,8919,2017-12-05,2017-10-27,2017-11-28,FALSE,"SCB"
"2017-nov","Novus",0.199,0.055,0.11,0.036,0.286,0.073,0.05,0.166,NA,5.9,4014,2017-11-30,2017-10-30,2017-11-26,FALSE,"Novus"
"2017-nov","Sentio",0.182,0.042,0.091,0.033,0.266,0.077,0.048,0.217,0.019,27,1174,2017-11-24,2017-11-16,2017-11-21,FALSE,"Sentio"
"2017-nov","YouGov",0.202,0.045,0.103,0.028,0.252,0.076,0.046,0.207,0.013,NA,1524,2017-11-23,2017-11-17,2017-11-20,FALSE,"YouGov"
"2017-nov","Ipsos",0.21,0.05,0.11,0.03,0.28,0.08,0.05,0.16,0.02,17,1614,2017-11-22,2017-11-09,2017-11-19,FALSE,"Ipsos"
"2017-nov","Inizio",0.232,0.033,0.101,0.04,0.286,0.068,0.04,0.154,0.02,8.3,2265,2017-11-16,2017-11-08,2017-11-13,FALSE,"Inizio"
"2017-nov","Sifo",0.224,0.054,0.103,0.031,0.298,0.069,0.042,0.147,0.021,15.3,10672,2017-11-11,2017-10-30,2017-11-09,FALSE,"Sifo"
"2017-nov","Demoskop",0.219,0.049,0.091,0.028,0.282,0.075,0.044,0.181,0.022,NA,1625,2017-11-02,2017-10-25,2017-11-01,FALSE,"Demoskop"
"2017-nov","Novus",0.206,0.048,0.108,0.038,0.298,0.076,0.04,0.162,NA,7,4005,2017-11-02,2017-10-02,2017-10-29,FALSE,"Novus"
"2017-nov","Skop",0.222,0.048,0.119,0.034,0.283,0.074,0.035,0.16,0.017,7,1197,2017-11-03,2017-10-10,2017-10-31,FALSE,"Skop"
"2017-okt","YouGov",0.199,0.054,0.09,0.03,0.252,0.077,0.032,0.219,0.021,15,1511,2017-10-26,2017-10-20,2017-10-23,FALSE,"YouGov"
"2017-okt","Ipsos",0.22,0.06,0.1,0.03,0.3,0.07,0.04,0.15,0.02,13,1609,2017-10-25,2017-10-12,2017-10-22,FALSE,"Ipsos"
"2017-okt","Sifo",0.186,0.061,0.123,0.029,0.305,0.083,0.038,0.15,0.011,NA,11228,2017-10-14,2017-10-02,2017-10-12,FALSE,"Sifo"
"2017-okt","Sentio",0.168,0.055,0.096,0.023,0.259,0.088,0.04,0.228,0.019,24,1050,2017-10-11,2017-10-05,2017-10-09,FALSE,"Sentio"
"2017-okt","Inizio",0.187,0.037,0.115,0.044,0.301,0.066,0.032,0.179,0.017,9.2,5794,2017-10-12,2017-10-03,2017-10-09,FALSE,"Inizio"
"2017-okt","Demoskop",0.172,0.045,0.126,0.037,0.321,0.079,0.044,0.153,0.016,NA,1250,2017-10-03,2017-09-24,2017-10-01,FALSE,"Demoskop"
"2017-okt","Novus",0.162,0.064,0.125,0.035,0.294,0.079,0.043,0.175,NA,7.8,4003,2017-10-08,2017-09-04,2017-10-01,FALSE,"Novus"
"2017-sep","Ipsos",0.16,0.06,0.13,0.03,0.29,0.07,0.04,0.18,0.03,17,2043,2017-09-19,2017-09-07,2017-09-18,FALSE,"Ipsos"
"2017-sep","YouGov",0.16,0.055,0.094,0.031,0.263,0.075,0.031,0.253,0.02,24,1520,2017-09-20,2017-09-14,2017-09-18,TRUE,"YouGov"
"2017-sep","Sifo",0.174,0.05,0.119,0.037,0.297,0.074,0.045,0.178,0.02,NA,10420,2017-09-16,2017-09-04,2017-09-14,FALSE,"Sifo"
